scenario,sadness,joy,love,anger,fear,surprise
,0.03083311766386032,0.7144572734832764,0.005928992759436369,0.17587290704250336,0.06321253627538681,0.009695190005004406
,0.0495385006070137,0.09376101940870285,0.01664535328745842,0.5199707746505737,0.2997368574142456,0.020347507670521736
,0.019652506336569786,0.06890473514795303,0.003396339248865843,0.8403255939483643,0.06376802921295166,0.003952772356569767
,0.020913291722536087,0.8710953593254089,0.0034014848060905933,0.07953540235757828,0.021262986585497856,0.003791488939896226
,0.04497411847114563,0.5137565732002258,0.008650468662381172,0.374119371175766,0.05175686255097389,0.006742600817233324
,0.2905481159687042,0.038645144551992416,0.005891285836696625,0.4300546944141388,0.2302507609128952,0.004610008560121059
,0.08003924787044525,0.31326422095298767,0.012132286094129086,0.4094712436199188,0.16749557852745056,0.017597371712327003
,0.03529733419418335,0.7757760286331177,0.012851659208536148,0.07966453582048416,0.0871485099196434,0.009261969476938248
,0.0758572518825531,0.405024915933609,0.017910515889525414,0.363929808139801,0.12235572189092636,0.014921855181455612
,0.005793553311377764,0.9764779806137085,0.0022885145153850317,0.009120186790823936,0.005064012017101049,0.0012556820875033736
,0.08409681171178818,0.7305057644844055,0.00729233305901289,0.1453905999660492,0.028394518420100212,0.004320012405514717
,0.42238935828208923,0.12121310830116272,0.011049985885620117,0.26570558547973633,0.1702292263507843,0.009412690065801144
,0.02693513222038746,0.1332467645406723,0.006299877073615789,0.7588193416595459,0.0707232803106308,0.003975513391196728
,0.05565730854868889,0.6170220971107483,0.011114673689007759,0.23325787484645844,0.0732479840517044,0.0097001688554883
,0.7414761185646057,0.09306741505861282,0.004963741637766361,0.1471058577299118,0.008650083094835281,0.0047367108054459095
,0.02628418058156967,0.35541537404060364,0.0049135722219944,0.36913684010505676,0.2377985566854477,0.006451424676924944
,0.026653192937374115,0.010336014442145824,0.0021430226042866707,0.897333562374115,0.06194647401571274,0.001587629085406661
,0.03509474918246269,0.6224492192268372,0.008350040763616562,0.10582688450813293,0.22026211023330688,0.008016959764063358
,0.008287440985441208,0.025096651166677475,0.007095234002918005,0.9496687054634094,0.008498789742588997,0.0013531504664570093
,0.2083078771829605,0.01530070137232542,0.002469550119712949,0.4899190068244934,0.2800535559654236,0.003949346020817757
,0.02898908033967018,0.7735993266105652,0.005694564897567034,0.12697455286979675,0.058349404484033585,0.006393101532012224
,0.05739644914865494,0.8158667087554932,0.006211600266396999,0.09703641384840012,0.018561679869890213,0.004927114117890596
,0.010657976381480694,0.9234800934791565,0.0027857720851898193,0.03708334639668465,0.02101929858326912,0.0049734534695744514
,0.31563183665275574,0.23308856785297394,0.011481273919343948,0.34919264912605286,0.08458562940359116,0.006020046304911375
,0.007767160423099995,0.07365645468235016,0.0029633338563144207,0.9031067490577698,0.010202307254076004,0.002303952118381858
,0.04124064743518829,0.7727012634277344,0.005971177015453577,0.123055100440979,0.049639590084552765,0.0073922257870435715
,0.030329864472150803,0.3789398670196533,0.010281605646014214,0.12224860489368439,0.44113263487815857,0.017067482694983482
,0.04439229145646095,0.5339981317520142,0.011127396486699581,0.22471404075622559,0.17158286273479462,0.014185243286192417
,0.0654703825712204,0.5517274737358093,0.01098060142248869,0.30298230051994324,0.05896325036883354,0.009875994175672531
,0.09150882065296173,0.5549722909927368,0.012577147223055363,0.23564572632312775,0.09374825656414032,0.01154779177159071
,0.05208851397037506,0.19025927782058716,0.007046018727123737,0.5726385712623596,0.1660601645708084,0.011907466687262058
,0.02196752093732357,0.8908616304397583,0.002912345342338085,0.05114341527223587,0.02991069108247757,0.0032044847030192614
,0.0048716929741203785,0.9794682860374451,0.0016921942587941885,0.008524440228939056,0.004310175776481628,0.0011333097936585546
,0.04238831624388695,0.6448869705200195,0.008654174394905567,0.21552440524101257,0.08007356524467468,0.008472579531371593
,0.01778518781065941,0.8797999024391174,0.006550968624651432,0.04891117662191391,0.043116435408592224,0.0038364562205970287
,0.03259687498211861,0.06575652211904526,0.009176657535135746,0.43253493309020996,0.4534681737422943,0.00646678451448679
,0.02225063554942608,0.05336299166083336,0.018137704581022263,0.6610326766967773,0.2391645759344101,0.006051349453628063
,0.03160357102751732,0.7121995091438293,0.006902515422552824,0.1760251671075821,0.0653904601931572,0.00787876732647419
,0.08674543350934982,0.5407419204711914,0.009860497899353504,0.3206540048122406,0.036778323352336884,0.005219897720962763
,0.031144924461841583,0.5094766616821289,0.009342708624899387,0.07137526571750641,0.36793452501296997,0.010725940577685833
,0.0014086554292589426,0.9944210648536682,0.0010605421848595142,0.0018218155018985271,0.0009372913627885282,0.00035061617381870747
,0.043984394520521164,0.34861934185028076,0.013991381041705608,0.35704851150512695,0.2210976630449295,0.01525867823511362
,0.19768664240837097,0.016565384343266487,0.0019312499789521098,0.10127603262662888,0.6749563813209534,0.00758432038128376
,0.009408712387084961,0.9454622268676758,0.002555122599005699,0.029210034757852554,0.008654694072902203,0.004709170199930668
,0.04521167650818825,0.13842467963695526,0.013038521632552147,0.4864290952682495,0.2995752990245819,0.017320670187473297
,0.09993957728147507,0.28785642981529236,0.018584292382001877,0.26513171195983887,0.2959805428981781,0.03250747546553612
,0.04669946804642677,0.6721948385238647,0.008164269849658012,0.16577398777008057,0.09469467401504517,0.01247280091047287
,0.04561607539653778,0.12648150324821472,0.008855989202857018,0.24139370024204254,0.5495569109916687,0.028095778077840805
,0.05708331987261772,0.6455097198486328,0.007967924699187279,0.25156790018081665,0.030887557193636894,0.006983605679124594
,0.05607407167553902,0.2495606541633606,0.012211723253130913,0.42536067962646484,0.24281619489192963,0.013976668007671833
,0.07826007157564163,0.40366223454475403,0.01711905747652054,0.24711227416992188,0.23942607641220093,0.014420260675251484
,0.0875832587480545,0.6065878868103027,0.005080005154013634,0.2504461109638214,0.04600983113050461,0.004292856901884079
,0.0331757552921772,0.1593284159898758,0.012613684870302677,0.6369685530662537,0.14856605231761932,0.00934754777699709
,0.054015837609767914,0.4629114866256714,0.009216362610459328,0.38929569721221924,0.07709778845310211,0.0074628437869250774
,0.046098701655864716,0.6651142239570618,0.011875886470079422,0.18341924250125885,0.0738409012556076,0.019651075825095177
,0.0850025936961174,0.3490745425224304,0.010276064276695251,0.39359232783317566,0.15345066785812378,0.008603785187005997
,0.004165039863437414,0.0061703938990831375,0.002493069274351001,0.9577221870422363,0.02728600613772869,0.002163289114832878
,0.006181343458592892,0.002286656526848674,0.00065421691397205,0.9649815559387207,0.025419628247618675,0.0004766290367115289
,0.002658490790054202,0.9851439595222473,0.0015345728024840355,0.00513187563046813,0.0037020468153059483,0.0018292717868462205
,0.04885445535182953,0.2138673961162567,0.015477146953344345,0.519375205039978,0.1830202043056488,0.019405627623200417
,0.039015352725982666,0.10811740159988403,0.009022599086165428,0.7042056918144226,0.132357656955719,0.007281313184648752
,0.19105009734630585,0.02725101076066494,0.0031489308457821608,0.6692965030670166,0.10595888644456863,0.0032945089042186737
,0.006631962954998016,0.9688459038734436,0.0026704517658799887,0.011213857680559158,0.008155218325555325,0.0024825087748467922
,0.13148051500320435,0.40054088830947876,0.007027592975646257,0.34671759605407715,0.10236388444900513,0.011869433335959911
,0.08431810885667801,0.23513396084308624,0.015398677438497543,0.4832552671432495,0.16876982152462006,0.013124159537255764
,0.04868733510375023,0.2225111573934555,0.009458720684051514,0.4810711443424225,0.23002272844314575,0.00824899971485138
,0.044875822961330414,0.6028813719749451,0.007416865322738886,0.23677441477775574,0.09412970393896103,0.013921757228672504
,0.11608792841434479,0.6792336702346802,0.013809474185109138,0.13929495215415955,0.04269888624548912,0.008875180967152119
,0.09345556795597076,0.21222619712352753,0.0194450244307518,0.3194359242916107,0.3330313563346863,0.022405948489904404
,0.03843672201037407,0.16254647076129913,0.020553214475512505,0.6173365712165833,0.15450561046600342,0.006621452979743481
,0.003801538608968258,0.003978937864303589,0.0009098987793549895,0.9808632135391235,0.009797469712793827,0.0006489926017820835
,0.04074978083372116,0.6138744354248047,0.009393002837896347,0.26291778683662415,0.06738779693841934,0.005677096080034971
,0.032612789422273636,0.7692912817001343,0.005795722361654043,0.15217120945453644,0.03622313588857651,0.0039060136768966913
,0.07640394568443298,0.3892410695552826,0.009122158400714397,0.36004239320755005,0.15683186054229736,0.008358551189303398
,0.022684196010231972,0.023538103327155113,0.0038861692883074284,0.8938902020454407,0.05304591357707977,0.0029554551001638174
,0.06139325350522995,0.3194183111190796,0.007390013430267572,0.49692341685295105,0.10180959105491638,0.013065380044281483
,0.05243156850337982,0.2974805533885956,0.010448037646710873,0.35058319568634033,0.2771981656551361,0.011858456768095493
,0.9892922639846802,0.002600009087473154,0.0011417254572734237,0.0014115810627117753,0.004513780120760202,0.0010406513465568423
,0.5404942631721497,0.11408769339323044,0.00811956636607647,0.24075356125831604,0.0899776816368103,0.0065671964548528194
,0.023546982556581497,0.9173204302787781,0.004980392754077911,0.03905920311808586,0.012667624279856682,0.002425479469820857
,0.044567592442035675,0.30041441321372986,0.017926299944519997,0.4567504823207855,0.16265824437141418,0.01768309250473976
,0.06241975724697113,0.35271891951560974,0.010298293083906174,0.3431048095226288,0.2204841822385788,0.010973990894854069
,0.09388119727373123,0.1663103997707367,0.025481803342700005,0.19106219708919525,0.5110697150230408,0.012194647453725338
,0.0344233512878418,0.2840152978897095,0.010718144476413727,0.6416025161743164,0.026352768763899803,0.0028879535384476185
,0.031496502459049225,0.06740141659975052,0.007471371907740831,0.7062987685203552,0.18078868091106415,0.006543193478137255
,0.02909909561276436,0.27257347106933594,0.008395625278353691,0.25907009840011597,0.4169817566871643,0.013880012556910515
,0.03577166795730591,0.2279781997203827,0.01186242513358593,0.40944692492485046,0.3049277663230896,0.010013017803430557
,0.07299967855215073,0.4494127333164215,0.012647763825953007,0.17937330901622772,0.25242653489112854,0.03314001485705376
,0.06558700650930405,0.2630309760570526,0.007870853878557682,0.15490145981311798,0.49623432755470276,0.012375382706522942
,0.05827314034104347,0.36370038986206055,0.008617013692855835,0.15660852193832397,0.40393495559692383,0.008866004645824432
,0.983674943447113,0.004561368376016617,0.0012475271942093968,0.0034312186762690544,0.006090573966503143,0.0009942678734660149
,0.08147309720516205,0.7144903540611267,0.018446480855345726,0.09603994339704514,0.08134382963180542,0.008206363767385483
,0.19367188215255737,0.11771887540817261,0.005700394976884127,0.4438416361808777,0.22957029938697815,0.009496773593127728
,0.5385438799858093,0.18838848173618317,0.01240947563201189,0.21183690428733826,0.041267625987529755,0.007553607225418091
,0.22813159227371216,0.20877642929553986,0.009407039731740952,0.3983476161956787,0.14610014855861664,0.009237107820808887
,0.04915362596511841,0.7395011186599731,0.006605973932892084,0.11919809877872467,0.07517227530479431,0.01036881748586893
,0.09756924211978912,0.20058248937129974,0.014982328750193119,0.5578970313072205,0.11785183846950531,0.011117104440927505
,0.022485677152872086,0.18963319063186646,0.0062804496847093105,0.20673710107803345,0.567359447479248,0.007504150737076998
,0.35954204201698303,0.2045632153749466,0.008880885317921638,0.3462477922439575,0.07055013626813889,0.010215864516794682
,0.042954444885253906,0.11623171716928482,0.007352918386459351,0.6618425846099854,0.1628124862909317,0.00880584865808487
,0.060262881219387054,0.19936920702457428,0.009296712465584278,0.19648505747318268,0.5060589909553528,0.028527215123176575
,0.03315846249461174,0.11577606201171875,0.005355712957680225,0.10626325011253357,0.7182815670967102,0.021165011450648308
,0.029829485341906548,0.08168154209852219,0.017799124121665955,0.7358596324920654,0.12532545626163483,0.009504716843366623
,0.9566750526428223,0.001555150025524199,0.0012652719160541892,0.013906780630350113,0.025575533509254456,0.0010221708798781037
,0.026823125779628754,0.608390748500824,0.005254237912595272,0.11996745318174362,0.21706151962280273,0.02250293642282486
,0.1016828715801239,0.4905291795730591,0.01730072870850563,0.25157395005226135,0.11696714162826538,0.02194615826010704
,0.015468379482626915,0.014702239073812962,0.002944176783785224,0.7882855534553528,0.17483781278133392,0.0037618495989590883
,0.03345341607928276,0.21578121185302734,0.024655750021338463,0.4817531108856201,0.22729243338108063,0.017064033076167107
,0.07557783275842667,0.5402855277061462,0.010088689625263214,0.2667911648750305,0.08821982890367508,0.019036900252103806
,0.021520037204027176,0.8179994225502014,0.010133730247616768,0.0997704267501831,0.04148910567164421,0.009087152779102325
,0.09569861739873886,0.2735942602157593,0.012182607315480709,0.48069465160369873,0.12210210412740707,0.01572774350643158
,0.08995851874351501,0.38885343074798584,0.021585019305348396,0.3028644621372223,0.17678287625312805,0.01995573565363884
,0.041811954230070114,0.07275006920099258,0.006876250728964806,0.5465770959854126,0.32510367035865784,0.0068810065276920795
,0.030179167166352272,0.7982486486434937,0.022398672997951508,0.10409948229789734,0.037714358419179916,0.007359724957495928
,0.043911080807447433,0.145513653755188,0.007478625047951937,0.43462979793548584,0.35863950848579407,0.009827323257923126
,0.05645160377025604,0.449725478887558,0.004162496887147427,0.18380801379680634,0.2993895411491394,0.006462827790528536
